标题,开发商,房子信息,发布信息,售价/万,单价
北苑大平层的看过来哦，带入户花园30平，很巴适的户型,现代广场 -北苑,3室1厅 | 158.99平米 | 南 西南 | 毛坯 | 高楼层(共15层)  | 板楼,4人关注 / 一年前发布,380,"23,901元/平"
北苑好地方四季五区，大三室精装修，实木地板拎包入住,现代城市花园四季五区 -北苑,3室2厅 | 154平米 | 南 | 精装 | 低楼层(共14层)  | 板塔结合,6人关注 / 8个月以前发布,320,"20,780元/平"
户型好，一家人的温馨小窝，你值得拥有,香堤意墅 -金东区,4室1厅 | 133.1平米 | 南 | 其他 | 低楼层(共33层)  | 板塔结合,1人关注 / 8个月以前发布,143,"10,744元/平"
房子户型合理，商圈配套齐全，业主诚心售卖,融创晓郡花园一期 -金东区,4室2厅 | 140.34平米 | 南 北 | 其他 | 高楼层(共33层)  | 塔楼,4人关注 / 一年前发布,285,"20,308元/平"
中昂天玥府 带双阳台  单价9000+诚心出售,中昂·天玥府 -金东区,3室2厅 | 108.7平米 | 南 | 毛坯 | 低楼层(共18层)  | 暂无数据,0人关注 / 3个月以前发布,98,"9,016元/平"
万固大户型房子，户型方正，带子母车位,万固·东方樾 -金东区,3室1厅 | 138平米 | 南 | 毛坯 | 中楼层(共17层)  | 暂无数据,3人关注 / 一年前发布,173,"12,537元/平"
北苑大平层的看过来哦，带入户花园30平，很巴适的户型,现代广场 -北苑,3室1厅 | 158.99平米 | 南 西南 | 毛坯 | 高楼层(共15层)  | 板楼,4人关注 / 一年前发布,380,"23,901元/平"
北苑好地方四季五区，大三室精装修，实木地板拎包入住,现代城市花园四季五区 -北苑,3室2厅 | 154平米 | 南 | 精装 | 低楼层(共14层)  | 板塔结合,6人关注 / 8个月以前发布,320,"20,780元/平"
新城云昱 精装修三房 中高楼层 拎包入住 诚心出售,新城云昱 -金义都市新区,3室2厅 | 98平米 | 南 | 精装 | 低楼层(共24层)  | 暂无数据,1人关注 / 6个月以前发布,142,"14,490元/平"
龙庭一品104平，三房两卫，带车位130万，可以谈,龙庭一品 -金义都市新区,3室2厅 | 104平米 | 南 | 毛坯 | 低楼层(共33层)  | 板楼,1人关注 / 4个月以前发布,130,"12,500元/平"
金义新区，红星天铂给自己一个温暖的家,红星金义天铂 -金义都市新区,3室2厅 | 96平米 | 南 北 | 毛坯 | 高楼层(共26层)  | 暂无数据,0人关注 / 一年前发布,125,"13,021元/平"
首付20万，在金义安家，一家四口，温馨家园,铂悦花园 -金义都市新区,3室1厅 | 89平米 | 东南 | 毛坯 | 中楼层(共18层)  | 暂无数据,0人关注 / 4个月以前发布,107,"12,023元/平"
海伦堡叠墅   小区 环境  舒适,海伦堡珺玥府 -金义都市新区,4室2厅 | 160.91平米 | 东南 西南 | 毛坯 | 低楼层(共3层)  | 暂无数据,1人关注 / 一年前发布,249,"15,475元/平"
西边套有车位小区环境好人车分流,红星金义天铂 -金义都市新区,3室2厅 | 96平米 | 南 | 毛坯 | 中楼层(共27层)  | 板塔结合,1人关注 / 5个月以前发布,118,"12,292元/平"
改善好房源，房子大一家人都够用，关键便宜,海伦堡珺玥府 -金义都市新区,4室2厅 | 158平米 | 南 北 | 毛坯 | 低楼层(共3层)  | 暂无数据,0人关注 / 4个月以前发布,215,"13,608元/平"
园林式设计，让你住的舒服，感受家的温馨,金义颐景园 -金义都市新区,3室2厅 | 126平米 | 南 北 | 毛坯 | 低楼层(共20层)  | 板楼,0人关注 / 2个月以前发布,149,"11,826元/平"
三盛颐景御园小区环境适合居住带车位中间位置,金义颐景园 -金义都市新区,3室2厅 | 126平米 | 南 | 其他 | 低楼层(共26层)  | 板楼,0人关注 / 1个月以前发布,142,"11,270元/平"
红星天铂品质小区适合居住三房精装带车位,红星金义天铂 -金义都市新区,2室2厅 | 95平米 | 南 | 精装 | 高楼层(共26层)  | 暂无数据,0人关注 / 2个月以前发布,143,"15,053元/平"
金义好房源，好楼层房东诚心出售。,龙庭一品 -金义都市新区,2室2厅 | 88平米 | 南 北 | 毛坯 | 中楼层(共33层)  | 板楼,0人关注 / 2个月以前发布,99,"11,250元/平"
中梁东阳府 新小区 封闭式 包括车位,中梁东阳府 -东阳市,3室2厅 | 109平米 | 南 北 | 毛坯 | 中楼层(共25层)  | 暂无数据,2人关注 / 一年前发布,200,"18,349元/平"
高楼层 视野好东边套户型 随时欢迎看房,碧桂园德信·君宸府 -武义县,3室2厅 | 86.81平米 | 东南 | 毛坯 | 中楼层(共17层)  | 暂无数据,1人关注 / 11个月以前发布,130,"14,976元/平"
玫瑰星城 3室2厅2卫 百变毛坯房 楼层好 房东诚心出售,玫瑰星城 -横店,3室2厅 | 127平米 | 东南 | 毛坯 | 中楼层(共17层)  | 暂无数据,0人关注 / 一年前发布,180,"14,174元/平"
本房为三室两厅的格局，房本面积100方平米,中梁东阳府 -东阳市,3室2厅 | 100平米 | 南 | 毛坯 | 低楼层(共25层)  | 暂无数据,0人关注 / 一年前发布,170,"17,000元/平"
保集半岛联排，小区环境好，地理位置优越,保集半岛 -江南,4室2厅 | 310平米 | 南 | 毛坯 | 4层  | 板楼 | 联排别墅 ,1人关注 / 9个月以前发布,788,"25,420元/平"
此房为19年新房，品质开发商，物业人情化小区配套成熟,红星天铂 -江南,3室2厅 | 86平米 | 南 | 其他 | 低楼层(共16层)  | 板塔结合,1人关注 / 一年前发布,239.8,"27,884元/平"
怡和雅苑，低楼层，自住装修，满二年,怡和雅苑 -江北,4室2厅 | 210平米 | 南 | 精装 | 低楼层(共19层)  | 暂无数据,0人关注 / 一年前发布,538,"25,620元/平"
新纪元公寓 5室3厅 南,新纪元公寓 -江南,5室3厅 | 123.38平米 | 南 | 精装 | 高楼层(共6层)  | 板塔结合,0人关注 / 一年前发布,258,"20,912元/平"
美的金宸府。楼层好，采光充足，视野开阔，环境优越。,美的金宸府 -江北,4室2厅 | 127.12平米 | 南 | 其他 | 低楼层(共18层)  | 暂无数据,0人关注 / 10个月以前发布,348.8,"27,439元/平"
东华家园北区 3室2厅 南,东华家园北区 -金东区,3室2厅 | 135.6平米 | 南 | 毛坯 | 中楼层(共7层)  | 板楼,0人关注 / 一年前发布,218,"16,077元/平"
嘉华佳园，生活便利，交通方便，，，,嘉华佳园 -金东区,3室2厅 | 128平米 | 南 | 毛坯 | 中楼层(共11层)  | 板楼,0人关注 / 一年前发布,245,"19,141元/平"
东华家园，带露台带车库，高楼层视野开阔，改善型,东华家园北区 -金东区,5室3厅 | 187平米 | 南 | 精装 | 高楼层(共6层)  | 板楼,3人关注 / 一年前发布,255,"13,637元/平"
工商城 复式 南北双露台 新装修 满二 诚心出售,工商城 -江南,6室3厅 | 150平米 | 南 北 | 精装 | 高楼层(共6层)  | 板塔结合,3人关注 / 一年前发布,255,"17,000元/平"
中天美好集团 江上明月  户型好 采光好,中天·江上明月 -金东区,4室2厅 | 142平米 | 南 | 其他 | 高楼层(共16层)  | 暂无数据,0人关注 / 一年前发布,418,"29,437元/平"
龙山一品，好楼层，视野开阔，明厨明卫,龙山一品 -横店,4室2厅 | 125平米 | 南 | 毛坯 | 低楼层(共18层)  | 暂无数据,0人关注 / 一年前发布,185,"14,800元/平"
秦宫壹号依山傍水，满二年，大院子，布局合理,秦宫壹号金桂茗苑一期 -横店,6室2厅 | 439.45平米 | 南 | 毛坯 | 2层  | 板塔结合 | 独栋别墅 ,3人关注 / 一年前发布,620,"14,109元/平"
本房户型好，采光好，中高楼层好    湖景房,金义颐景园 -金义都市新区,4室2厅 | 138平米 | 南 | 毛坯 | 中楼层(共26层)  | 板楼,0人关注 / 8个月以前发布,170,"12,319元/平"
好房源，小区良好，交通便利，配套齐全,中天公元诚品 -金东区,4室2厅 | 139平米 | 南 | 毛坯 | 高楼层(共17层)  | 板楼,4人关注 / 一年前发布,205,"14,749元/平"
涵碧紫金湾D区复式大面积房东急售！,紫金湾D区 -金东区,4室2厅 | 114平米 | 南 | 毛坯 | 中楼层(共33层)  | 板楼,4人关注 / 一年前发布,286,"25,088元/平"
星河湾小区五室二厅一厨二 采光明亮 绿化合理,星河湾 -婺城新区,5室2厅 | 194平米 | 南 | 精装 | 高楼层(共6层)  | 板楼,6人关注 / 一年前发布,180,"9,279元/平"
6楼，毛坯，带车位，中间套，已满二.,光明湖海城市花园 -湖海塘,3室2厅 | 89平米 | 南 | 毛坯 | 低楼层(共27层)  | 塔楼,0人关注 / 一年前发布,228.8,"25,708元/平"
阳光香榭6+7复式，精装带露台，户型好，房东诚心出售,阳光香榭 -婺城新区,5室3厅 | 158平米 | 南 北 | 精装 | 高楼层(共6层)  | 板楼,1人关注 / 一年前发布,186,"11,773元/平"
居住舒适，环境优美，小区整体整洁干净,缤虹星城联排区 -婺城新区,4室2厅 | 172平米 | 南 | 其他 | 3层  | 板楼 | 联排别墅 ,0人关注 / 一年前发布,340,"19,768元/平"
锦绣嘉园，140平，高层，楼层佳,锦绣佳园 -永康市,3室2厅 | 140平米 | 西南 | 毛坯 | 高楼层(共18层)  | 暂无数据,1人关注 / 一年前发布,428,"30,572元/平"
涵碧紫金湾D区复式大面积房东急售！,紫金湾D区 -金东区,4室2厅 | 148平米 | 南 | 毛坯 | 低楼层(共33层)  | 板楼,8人关注 / 一年前发布,380,"25,676元/平"
"小区配套齐全,交通便利，环境好",南滨花园 -江南,3室2厅 | 110平米 | 南 | 简装 | 高楼层(共7层)  | 板塔结合,1人关注 / 一年前发布,253,"23,000元/平"
永盛星海花园4-2-1-2 128.00m² 260 万,永盛星海花园 -江南,4室2厅 | 128平米 | 南 | 精装 | 高楼层(共6层)  | 板楼,2人关注 / 一年前发布,259.8,"20,297元/平"
市区 品质小区 大面积带车库带大露台 配套成熟,保集半岛 -江南,6室3厅 | 263.9平米 | 南 | 精装 | 高楼层(共6层)  | 板塔结合,6人关注 / 一年前发布,415,"15,726元/平"
视野开阔，采光好，不沿街，配套设施齐全,瀚悦府 -江南,5室2厅 | 203平米 | 南 | 毛坯 | 高楼层(共27层)  | 板塔结合,9人关注 / 一年前发布,580,"28,572元/平"
户型方正，百变毛坯，双层越墅，通透，看房方便,泰地世锦园 -江南,5室3厅 | 408平米 | 南 | 其他 | 高楼层(共22层)  | 板楼,0人关注 / 一年前发布,1288,"31,569元/平"
给你一个家，一个不需要太大的地方,海伦堡珺玥府 -金义都市新区,4室2厅 | 143平米 | 南 | 精装 | 中楼层(共24层)  | 板塔结合,1人关注 / 一年前发布,175,"12,238元/平"
此房户型方正，采光充足，交通便利，小区环境安静舒适,婺江新村北区 -江南,5室2厅 | 169平米 | 南 北 | 其他 | 高楼层(共7层)  | 板楼,2人关注 / 10个月以前发布,290,"17,160元/平"
东方明珠，精装，房东自住，看房提前联系,东方明珠花园 -金东区,3室2厅 | 128平米 | 南 | 精装 | 高楼层(共6层)  | 板楼,7人关注 / 一年前发布,218,"17,032元/平"
楼层好 ，采光好，房型设计布局合理,三江国际花园 -多湖,3室2厅 | 125平米 | 南 | 其他 | 中楼层(共15层)  | 板楼,0人关注 / 一年前发布,329.6,"26,368元/平"
此房为新交付的小区 不满两年 带车位,卿悦府西区 -稠城,3室2厅 | 94平米 | 南 | 精装 | 低楼层(共22层)  | 暂无数据,1人关注 / 10个月以前发布,500,"53,192元/平"
锦绣嘉园，182平方大平层，位置好,锦绣佳园 -永康市,4室2厅 | 182平米 | 南 | 毛坯 | 低楼层(共18层)  | 暂无数据,0人关注 / 一年前发布,530,"29,121元/平"
边套，带车位，使用面积140平左右，随时看房,中央城D区 -江东,3室2厅 | 119平米 | 南 北 | 毛坯 | 低楼层(共32层)  | 暂无数据,2人关注 / 一年前发布,373,"31,345元/平"
产证满2年省税费 精装拎包即住 南北通阳光充足,星城广场 -江东,3室1厅 | 126平米 | 南 北 | 精装 | 中楼层(共12层)  | 板楼,3人关注 / 一年前发布,305,"24,207元/平"
视野开阔，采光充足，交通便利.......,西城映象 -婺城新区,2室2厅 | 89平米 | 南 | 简装 | 高楼层(共7层)  | 板楼,5人关注 / 一年前发布,92,"10,338元/平"
自住精装带大花园，品牌家具家电，地下层门口双车位,中梁首府 -江南,5室2厅 | 240平米 | 南 | 其他 | 低楼层(共6层)  | 板塔结合,5人关注 / 一年前发布,680,"28,334元/平"
东欣家园，精装6+7有车位有附房，边套户型，拎包入住,东欣家园 -金东区,4室2厅 | 117.75平米 | 南 北 | 精装 | 高楼层(共6层)  | 板楼,5人关注 / 一年前发布,149.9,"12,731元/平"
中高楼层、视野开阔、采光好  有车位,中梁壹号院 -东阳市,4室2厅 | 126平米 | 南 北 | 毛坯 | 中楼层(共29层)  | 暂无数据,0人关注 / 6个月以前发布,230,"18,254元/平"
佰万精装修，高楼层，带车位，学可上，满2年 随时看房,梅湖国际公馆 -江东,3室2厅 | 171平米 | 南 北 | 精装 | 高楼层(共27层)  | 暂无数据,8人关注 / 一年前发布,550,"32,164元/平"
1500亩水库、千亩茶园、万亩森林、三面公园的楼盘。,缤虹星城联排区 -婺城新区,6室3厅 | 195平米 | 南 北 | 毛坯 | 3层  | 板楼 | 联排别墅 ,1人关注 / 一年前发布,400,"20,513元/平"
市府广场旁高层电梯江景房丽都豪苑好房出售,丽都豪苑 -永康市,4室2厅 | 200平米 | 南 | 简装 | 高楼层(共9层)  | 板楼,0人关注 / 一年前发布,500,"25,000元/平"
江南 江南名家 大三房 两房朝南 自住精装 满两年,江南名家 -江南,3室2厅 | 138平米 | 南 | 精装 | 中楼层(共7层)  | 暂无数据,2人关注 / 11个月以前发布,218,"15,798元/平"
视野开阔，采光充足，房子户型方正，楼层好,松涛苑 -江南,4室2厅 | 152平米 | 南 | 毛坯 | 中楼层(共11层)  | 暂无数据,3人关注 / 一年前发布,263,"17,303元/平"
上溪新小区 云溪桃源 3房全明户型 高层视野好 毛坯,云溪桃源 -城西,3室2厅 | 99.7平米 | 南 | 毛坯 | 高楼层(共28层)  | 暂无数据,4人关注 / 一年前发布,168,"16,851元/平"
永和苑西区 大四房 户型好 中间楼层  带车库,永和苑西区 -江南,4室2厅 | 159平米 | 南 | 毛坯 | 中楼层(共8层)  | 板楼,1人关注 / 8个月以前发布,249,"15,661元/平"
视野宽阔，采光充足 配套设施齐全，交通便利。,阳光城市花园 -江南,3室2厅 | 137.2平米 | 南 | 精装 | 中楼层(共6层)  | 板塔结合,7人关注 / 一年前发布,265,"19,315元/平"
紫荆苑(婺城区) 4室1厅 南,紫荆苑(婺城区) -江南,4室1厅 | 240平米 | 南 | 毛坯 | 高楼层(共12层)  | 板楼,0人关注 / 5个月以前发布,338,"14,084元/平"
装修花了100多万，带车库40平，房东可以包增值税费用,金华奥林匹克花园 -婺城新区,5室2厅 | 213平米 | 南 | 其他 | 高楼层(共6层)  | 塔楼,3人关注 / 一年前发布,389,"18,263元/平"
园丁新村，2020年精装修，拎包入住,园丁新村(义乌市) -稠城,3室2厅 | 130.1平米 | 南 | 精装 | 低楼层(共6层)  | 暂无数据,2人关注 / 一年前发布,560,"43,044元/平"
大美后宅，义乌后花园，金城一区141平精装大三房。,金城高尔夫一区 -后宅,3室2厅 | 141平米 | 南 | 精装 | 低楼层(共11层)  | 暂无数据,6人关注 / 一年前发布,260,"18,440元/平"
金华义乌，小区在宾王路和稠州路交叉口，壹幢高层,东方大厦 -稠城,6室3厅 | 282平米 | 南 | 精装 | 高楼层(共30层)  | 暂无数据,1人关注 / 一年前发布,720,"25,532元/平"
江东总价低的三房，采光好，生活便利,新青年广场 -江东,3室2厅 | 63平米 | 西 | 其他 | 中楼层(共4层)  | 板塔结合,3人关注 / 11个月以前发布,137,"21,747元/平"
视野宽阔，采光充足，配套设施齐全，交通便利,海伦堡珺玥府 -金义都市新区,4室2厅 | 141平米 | 南 | 精装 | 高楼层(共12层)  | 板楼,0人关注 / 6个月以前发布,165,"11,703元/平"
义乌建投望江府，入户花园大四房，总价680万,建投望江府 -稠城,4室2厅 | 145平米 | 南 | 毛坯 | 低楼层(共16层)  | 暂无数据,2人关注 / 11个月以前发布,650,"44,828元/平"
锦绣之城，东边套，带双车位，位置好，全明户型急卖,滨江锦绣之城 -稠城,4室1厅 | 144平米 | 南 北 | 毛坯 | 低楼层(共26层)  | 暂无数据,2人关注 / 7个月以前发布,585,"40,625元/平"
市芯好房，建投卿悦府（剧院新村），少数93平，机会！,卿悦府西区 -稠城,3室2厅 | 93平米 | 西南 南 | 毛坯 | 低楼层(共22层)  | 暂无数据,0人关注 / 一年前发布,520,"55,914元/平"
东义交界处 中腾紫荆府 125平 4室2厅 满两年,中腾紫荆府 -未知商圈,4室2厅 | 125平米 | 南 | 精装 | 高楼层(共28层)  | 暂无数据,0人关注 / 11个月以前发布,220,"17,600元/平"
房子是跃层总实用面积大，天排区别不大，景色绝了,金华奥林匹克花园 -婺城新区,4室2厅 | 200平米 | 南 | 精装 | 高楼层(共6层)  | 板楼,0人关注 / 一年前发布,309.6,"15,480元/平"
