标题,开发商,房子信息,发布信息,售价/万,单价
900亩品质大盘 福隆丽水湾 方正两房 满五唯一,福隆丽水湾2期 -老城,2室2厅 | 67.9平米 | 南 | 毛坯 | 中楼层(共31层)  | 板楼,0人关注 / 5个月以前发布,78,"11,488元/平"
融创美伦熙语 3室2厅 南,融创美伦熙语 -老城,3室2厅 | 104.61平米 | 南 | 精装 | 低楼层(共26层)  | 板塔结合,2人关注 / 1个月以前发布,130,"12,428元/平"
金手指高尔夫温泉小镇 1室2厅 北,金手指高尔夫温泉小镇 -老城,1室2厅 | 68平米 | 北 | 其他 | 高楼层(共7层)  | 板塔结合,0人关注 / 29天以前发布,58,"8,530元/平"
盈滨半岛  满五唯一度假养老小户型,金手指高尔夫温泉小镇 -老城,1室2厅 | 68平米 | 北 | 其他 | 中楼层(共11层)  | 板塔结合,0人关注 / 29天以前发布,58,"8,530元/平"
四季康城二期工大嘉园，精装修，朝南向采光好,工大嘉园 -老城,2室2厅 | 60.4平米 | 南 | 其他 | 高楼层(共15层)  | 暂无数据,0人关注 / 1个月以前发布,80,"13,246元/平"
盈滨半岛满五唯一  一线海景小户型,鲁能海蓝福源 -老城,1室1厅 | 59.9平米 | 北 | 精装 | 高楼层(共30层)  | 板塔结合,0人关注 / 24天以前发布,68,"11,353元/平"
丽海阳光 1室1厅 南,丽海阳光 -老城,1室1厅 | 40平米 | 南 | 其他 | 高楼层(共18层)  | 板塔结合,0人关注 / 30天以前发布,30,"7,500元/平"
正规两房带阳  配套齐全，品质物业,福隆丽水湾2期 -老城,2室2厅 | 69平米 | 北 | 毛坯 | 中楼层(共31层)  | 板楼,0人关注 / 1个月以前发布,75,"10,870元/平"
"老城养生度假区,优质小户型出售",丽海阳光 -老城,2室1厅 | 74平米 | 东南 | 简装 | 低楼层(共19层)  | 板塔结合,0人关注 / 29天以前发布,58,"7,838元/平"
澄迈老城 四季康城一期德维苑 43平一房,四季康城一期 -老城,1室1厅 | 43.62平米 | 南 | 精装 | 高楼层(共13层)  | 塔楼,0人关注 / 16天以前发布,45,"10,317元/平"
拎包入住，小区生活配套成熟，交通方便,香缇假日 -老城,1室0厅 | 35.87平米 | 西北 | 精装 | 高楼层(共19层)  | 板塔结合,0人关注 / 一年前发布,35,"9,758元/平"
鲁能海蓝福源 2室2厅 北,鲁能海蓝福源 -老城,2室2厅 | 86.51平米 | 北 | 毛坯 | 中楼层(共30层)  | 板塔结合,6人关注 / 一年前发布,100,"11,560元/平"
海南省澄迈县老城经济开发区永庆湾5-702,永庆湾 -老城,1室1厅 | 62.26平米 | 东 | 精装 | 中楼层(共19层)  | 板楼,1人关注 / 一年前发布,58,"9,316元/平"
海南省澄迈县老城经济开区永庆湾,永庆湾 -老城,2室1厅 | 81.16平米 | 南 | 其他 | 中楼层(共20层)  | 板楼,1人关注 / 一年前发布,105,"12,938元/平"
房子满五唯一 无高税 看内海 小区入住率高 楼层好,盈滨海岸 -老城,2室2厅 | 89.22平米 | 东南 | 其他 | 高楼层(共11层)  | 塔楼,1人关注 / 10个月以前发布,105,"11,769元/平"
老城近学府 配套齐全 交通便利 房屋户型方正 高层,御泉名都 -老城,2室1厅 | 83.48平米 | 南 | 精装 | 高楼层(共18层)  | 板塔结合,0人关注 / 7个月以前发布,85,"10,183元/平"
四季康城三期，小区环境优美，生态软件园区旁,四季康城三期荣和新城 -老城,2室2厅 | 80.69平米 | 南 | 精装 | 低楼层(共18层)  | 板楼,5人关注 / 一年前发布,90,"11,154元/平"
可托管 朝南精装小户型 拎包入住 繁华吃喝一条街,盈滨绿生花园 -老城,1室0厅 | 51.17平米 | 东南 | 精装 | 低楼层(共14层)  | 板楼,3人关注 / 一年前发布,54,"10,554元/平"
软件园附件，高楼层精装修.户型方正：朝南,大同南海馨居 -老城,1室1厅 | 48平米 | 南 | 其他 | 高楼层(共18层)  | 板塔结合,8人关注 / 11个月以前发布,50,"10,417元/平"
软件园旁 精装修 视野开阔 拎包入住,海南软件园青年公寓 -老城,2室2厅 | 83.15平米 | 南 | 其他 | 高楼层(共25层)  | 塔楼,20人关注 / 一年前发布,70,"8,419元/平"
满五唯一  两室一厅  位置方便,东汇•森语林 -老城,2室2厅 | 76.64平米 | 南 | 其他 | 中楼层(共18层)  | 塔楼,2人关注 / 6个月以前发布,78,"10,178元/平"
满五唯一，采光良好，高楼层，绿化适度，康养宜居。,冠永凤凰城A区 -老城,2室2厅 | 70.21平米 | 北 | 简装 | 高楼层(共15层)  | 板塔结合,0人关注 / 4个月以前发布,82,"11,680元/平"
老城繁华地段两室，交通便利，精装修，满五唯一,四季康城一期 -老城,2室1厅 | 76.48平米 | 东北 | 精装 | 低楼层(共18层)  | 暂无数据,2人关注 / 6个月以前发布,82,"10,722元/平"
冠永-凤凰城A区，软件园区旁，小区有泳池、温泉泡池..,冠永凤凰城A区 -老城,2室2厅 | 79平米 | 南 | 精装 | 高楼层(共17层)  | 板塔结合,0人关注 / 8个月以前发布,120,"15,190元/平"
四季康城 满五唯一 交通便利 配套齐全。,尚域世家 -老城,2室1厅 | 80.05平米 | 南 | 毛坯 | 低楼层(共15层)  | 板塔结合,7人关注 / 一年前发布,90,"11,243元/平"
丽海阳光 2室1厅 南,丽海阳光 -老城,2室1厅 | 74平米 | 南 | 其他 | 低楼层(共19层)  | 板塔结合,0人关注 / 13天以前发布,63,"8,514元/平"
老城便利区  人气小区 中高楼层朝南方正一房,四季康城一期 -老城,1室1厅 | 55.17平米 | 南 | 简装 | 中楼层(共18层)  | 板塔结合,5人关注 / 一年前发布,65,"11,782元/平"
绿生花园小区成熟 配套齐全 生活方便,盈滨绿生花园 -老城,1室1厅 | 58平米 | 北 | 其他 | 低楼层(共11层)  | 板塔结合,0人关注 / 5个月以前发布,57,"9,828元/平"
海口西 小户型 低总价 房子新 小区环境优美,佳元·七彩澜湾 -老城,1室1厅 | 54.27平米 | 南 | 其他 | 高楼层(共23层)  | 板塔结合,0人关注 / 8个月以前发布,69,"12,715元/平"
海口低总价小户型，一房两厅一厨一卫。,盈滨绿生花园 -老城,1室2厅 | 59.62平米 | 南 | 精装 | 低楼层(共18层)  | 板塔结合,3人关注 / 8个月以前发布,66,"11,071元/平"
尚域世家 1室1厅 北,尚域世家 -老城,1室1厅 | 59.7平米 | 北 | 简装 | 高楼层(共15层)  | 板塔结合,4人关注 / 一年前发布,65,"10,888元/平"
一楼带花园  南北通透 价格美丽 5月满五唯一,熙岸高尔夫公寓 -老城,2室2厅 | 84.82平米 | 南 北 | 其他 | 低楼层(共11层)  | 板塔结合,11人关注 / 10个月以前发布,71.8,"8,465元/平"
东汇森雨林 满五唯一 朝南 高楼12楼 景观好,东汇•森语林 -老城,2室2厅 | 75.91平米 | 北 | 精装 | 中楼层(共18层)  | 塔楼,8人关注 / 一年前发布,83,"10,935元/平"
澄迈老城冠永凤凰城A区一房采光好,冠永凤凰城A区 -老城,1室0厅 | 46.34平米 | 南 | 其他 | 中楼层(共15层)  | 板塔结合,0人关注 / 15天以前发布,48,"10,359元/平"
景园悦海湾，一线海景房，业主急售，，,景园悦海湾 -老城,1室1厅 | 57.43平米 | 南 | 其他 | 中楼层(共23层)  | 塔楼,3人关注 / 10个月以前发布,60,"10,448元/平"
南海阳光，南北通透，户型方正，环境优美,南海阳光 -老城,2室2厅 | 81.34平米 | 东南 | 其他 | 中楼层(共22层)  | 板塔结合,5人关注 / 一年前发布,82,"10,082元/平"
低总价 朝南户型 老城中位置 生活便利,四季康城诗健苑 -老城,2室1厅 | 76.88平米 | 南 | 简装 | 中楼层(共14层)  | 板塔结合,2人关注 / 3个月以前发布,79,"10,276元/平"
楼层好 凉台空间大 格局好....,金手指高尔夫温泉小镇 -老城,1室2厅 | 73.85平米 | 东北 | 其他 | 高楼层(共11层)  | 板塔结合,1人关注 / 9个月以前发布,65,"8,802元/平"
满五唯一  朝南户型，中间楼层，售价低，,盈滨绿生花园 -老城,1室1厅 | 57.48平米 | 北 | 简装 | 中楼层(共11层)  | 板塔结合,1人关注 / 一年前发布,61,"10,613元/平"
2+1房小三房 位置好 可入手出租办公 业主诚心出售,海南软件园青年公寓 -老城,3室2厅 | 91.83平米 | 西北 | 毛坯 | 中楼层(共25层)  | 塔楼,5人关注 / 7个月以前发布,70,"7,623元/平"
海口西 小户型 低总价  房子新 小区环境优美,佳元·七彩澜湾 -老城,1室1厅 | 55平米 | 西北 | 其他 | 中楼层(共23层)  | 板塔结合,2人关注 / 8个月以前发布,65,"11,819元/平"
盈滨半岛旅游度假区，天赐上湾小户型,天赐上湾 -老城,1室1厅 | 56.83平米 | 北 西 | 简装 | 中楼层(共18层)  | 板塔结合,1人关注 / 10个月以前发布,65,"11,438元/平"
澄迈长寿之乡老城恒大三房，高楼层，视野宽阔。,恒大御景湾 -老城,3室2厅 | 100.34平米 | 东南 | 精装 | 中楼层(共33层)  | 板塔结合,3人关注 / 8个月以前发布,110,"10,963元/平"
海口后花园，盈滨半岛，天赐上湾,天赐上湾 -老城,2室2厅 | 86平米 | 东北 | 毛坯 | 高楼层(共18层)  | 板塔结合,2人关注 / 一年前发布,100,"11,628元/平"
房子精装修 小户型低总价 生活出行方便 小区配套成熟,金手指高尔夫温泉小镇 -老城,1室0厅 | 42.7平米 | 西北 | 其他 | 高楼层(共7层)  | 板塔结合,0人关注 / 9个月以前发布,39,"9,134元/平"
南海阳光 3室2厅 东北,南海阳光 -老城,3室2厅 | 95.35平米 | 东北 | 其他 | 中楼层(共22层)  | 板塔结合,0人关注 / 一年前发布,105,"11,013元/平"
碧海金珠小区，南北通透，双阳台大三房,碧海·金珠花园 -老城,3室2厅 | 128平米 | 西南 东北 | 精装 | 高楼层(共24层)  | 板塔结合,2人关注 / 10个月以前发布,198,"15,469元/平"
老城繁华地段 精装修家具家电齐全 舒适小两房,兰汀美地 -老城,2室2厅 | 65平米 | 南 | 精装 | 高楼层(共15层)  | 塔楼,2人关注 / 一年前发布,80,"12,308元/平"
此房鲁能，海蓝福源   楼层好  位置佳,鲁能海蓝福源 -老城,1室1厅 | 59.97平米 | 南 | 其他 | 高楼层(共30层)  | 板塔结合,9人关注 / 一年前发布,73,"12,173元/平"
生态软件园步行街 四季康城 朝南两房 带大阳台,四季康城诗健苑 -老城,2室2厅 | 77.23平米 | 南 | 精装 | 低楼层(共18层)  | 板楼,0人关注 / 一年前发布,98,"12,690元/平"
房子户型方正 楼层好  视野开阔  小区环境优美,南海之滨 -老城,1室2厅 | 66平米 | 南 | 其他 | 中楼层(共25层)  | 板塔结合,0人关注 / 7个月以前发布,92.6,"14,031元/平"
精装修，社区配套设施齐全 ，交通便利，南北通透，,盈滨绿生花园 -老城,3室2厅 | 93.35平米 | 南 北 | 精装 | 高楼层(共11层)  | 板楼,7人关注 / 一年前发布,102,"10,927元/平"
满五唯一，采光好，楼层好，位置佳，室内宽敞明亮，,盈滨海岸 -老城,2室2厅 | 91平米 | 南 | 其他 | 低楼层(共18层)  | 塔楼,0人关注 / 4个月以前发布,95,"10,440元/平"
此房户型方正 看小区泳池，采光好 楼层好 视野开阔,南海之滨 -老城,1室2厅 | 46.45平米 | 西北 | 其他 | 中楼层(共26层)  | 板楼,1人关注 / 10个月以前发布,50,"10,765元/平"
此房满五唯一 户型比较小 总体价格合适,金手指高尔夫温泉小镇 -老城,1室0厅 | 43平米 | 西南 东北 | 其他 | 高楼层(共9层)  | 板塔结合,0人关注 / 7个月以前发布,39.8,"9,256元/平"
上下两层跃层，三个*大露台，房子总体性价*高,天赐上湾 -老城,4室2厅 | 164平米 | 南 北 | 其他 | 低楼层(共3层)  | 暂无数据,37人关注 / 一年前发布,170,"10,366元/平"
海湾雨林 1室1厅 西北,海湾雨林 -老城,1室1厅 | 58.1平米 | 西北 | 其他 | 低楼层(共18层)  | 板塔结合,4人关注 / 5个月以前发布,62,"10,672元/平"
海口后花园 天赐上湾 复式两层，买一层得二层,天赐上湾 -老城,4室3厅 | 164平米 | 东南 | 简装 | 高楼层(共5层)  | 板塔结合,15人关注 / 一年前发布,166,"10,122元/平"
品质大盘 负氧离子丰富 舒适之选,富力红树湾 -福山,1室1厅 | 52.31平米 | 南 | 简装 | 高楼层(共10层)  | 板塔结合,0人关注 / 5个月以前发布,63,"12,044元/平"
海口后花园金手指温泉小镇大1房出售,金手指高尔夫温泉小镇 -老城,1室1厅 | 68平米 | 北 | 其他 | 高楼层(共11层)  | 板塔结合,1人关注 / 5个月以前发布,60,"8,824元/平"
急售房本满五唯一，南北通透大两房，通风采光好,西岸香舍 -老城,2室2厅 | 83.87平米 | 南 北 | 简装 | 低楼层(共18层)  | 板塔结合,0人关注 / 9个月以前发布,87,"10,374元/平"
品质大盘 负氧离子丰富 舒适之选,富力红树湾 -福山,1室1厅 | 52.31平米 | 南 | 简装 | 高楼层(共10层)  | 板塔结合,0人关注 / 5个月以前发布,63,"12,044元/平"
海口后花园 天赐上湾 复式两层，买一层得二层,天赐上湾 -老城,4室3厅 | 164平米 | 东南 | 简装 | 高楼层(共5层)  | 板塔结合,15人关注 / 一年前发布,166,"10,122元/平"
海湾雨林 1室1厅 西北,海湾雨林 -老城,1室1厅 | 58.1平米 | 西北 | 其他 | 低楼层(共18层)  | 板塔结合,4人关注 / 5个月以前发布,62,"10,672元/平"
恒大御景湾 满五唯一，精装修三房。,恒大御景湾 -老城,3室2厅 | 110.22平米 | 东南 | 精装 | 中楼层(共18层)  | 板塔结合,1人关注 / 5个月以前发布,130,"11,795元/平"
西岸香舍 2室2厅 东北,西岸香舍 -老城,2室2厅 | 75平米 | 东北 | 其他 | 中楼层(共18层)  | 板塔结合,0人关注 / 6个月以前发布,85,"11,334元/平"
满五唯一，此房户型合理，室内明亮采光效果好,金手指高尔夫温泉小镇 -老城,1室1厅 | 43.93平米 | 西 | 其他 | 低楼层(共7层)  | 板塔结合,1人关注 / 7个月以前发布,40,"9,106元/平"
此房满五唯一，有两阳台，户型方正。,恒大御景湾 -老城,3室2厅 | 109平米 | 东南 | 精装 | 低楼层(共18层)  | 板塔结合,14人关注 / 一年前发布,112,"10,276元/平"
澄迈金江  大开发商碧桂园  公园里的家,碧桂园美浪湾 -老城,2室2厅 | 78平米 | 南 北 | 精装 | 低楼层(共11层)  | 板塔结合,6人关注 / 4个月以前发布,80,"10,257元/平"
恒大御景湾 1室1厅 西南,恒大御景湾 -老城,1室1厅 | 51平米 | 西南 | 其他 | 高楼层(共33层)  | 板塔结合,0人关注 / 7个月以前发布,60,"11,765元/平"
澄迈恒大御景湾，复式两层，长寿之乡养老度假.,恒大御景湾 -老城,4室2厅 | 95平米 | 南 | 精装 | 低楼层(共33层)  | 板塔结合,22人关注 / 一年前发布,135,"14,211元/平"
户型方正，格局合理，低楼层，出入方便，,金手指高尔夫温泉小镇 -老城,1室1厅 | 67平米 | 西南 | 其他 | 中楼层(共7层)  | 板塔结合,0人关注 / 1个月以前发布,61.8,"9,224元/平"
品质大盘 负氧离子丰富 舒适之选,富力红树湾 -福山,2室1厅 | 63.2平米 | 南 | 简装 | 高楼层(共10层)  | 板塔结合,1人关注 / 5个月以前发布,68,"10,760元/平"
纯板楼，全屋朝阳，满五唯一，户型好,后海银帆 -老城,1室1厅 | 53平米 | 南 | 其他 | 中楼层(共17层)  | 板塔结合,10人关注 / 7个月以前发布,50,"9,434元/平"
丽海阳光 4室2厅 南,丽海阳光 -老城,4室2厅 | 140平米 | 南 | 其他 | 高楼层(共9层)  | 板塔结合,8人关注 / 一年前发布,90,"6,429元/平"
楼层高，视野开阔，采光充足，交通便利.,藏龙福地 -老城,1室2厅 | 57平米 | 北 | 其他 | 高楼层(共26层)  | 板塔结合,1人关注 / 7个月以前发布,55,"9,650元/平"
天赐上湾   精装修    满二唯一,天赐上湾 -老城,1室2厅 | 57平米 | 北 | 其他 | 高楼层(共18层)  | 板塔结合,7人关注 / 一年前发布,48,"8,422元/平"
此房金手指高尔夫温泉小镇  楼层位置佳,金手指高尔夫温泉小镇 -老城,1室0厅 | 45.7平米 | 南 | 其他 | 中楼层(共11层)  | 板塔结合,4人关注 / 8个月以前发布,37,"8,097元/平"
四季康城三期荣和新城 3室1厅 北 南,四季康城三期荣和新城 -老城,3室1厅 | 94.16平米 | 北 南 | 其他 | 高楼层(共18层)  | 暂无数据,25人关注 / 9个月以前发布,115,"12,214元/平"
恒大御景湾 3室2厅 北,恒大御景湾 -老城,3室2厅 | 109平米 | 北 | 其他 | 高楼层(共33层)  | 板塔结合,0人关注 / 10个月以前发布,130,"11,927元/平"
楼栋位置好，全明格局户型方正南北满五唯一,恒大御景湾 -老城,4室2厅 | 166平米 | 南 | 其他 | 中楼层(共18层)  | 暂无数据,4人关注 / 9个月以前发布,200,"12,049元/平"
银海天诚 2室2厅 东南,银海天诚 -老城,2室2厅 | 81.59平米 | 东南 | 精装 | 高楼层(共29层)  | 板塔结合,0人关注 / 4个月以前发布,110,"13,483元/平"
此房满五唯一，南北通透采光高，小区有步行街。,盈滨绿生花园 -老城,3室2厅 | 94.6平米 | 南 北 | 精装 | 高楼层(共11层)  | 板塔结合,11人关注 / 8个月以前发布,107,"11,311元/平"
福隆丽水湾 63平精装一房 满五唯一,福隆·丽水湾 -老城,1室1厅 | 63平米 | 北 | 精装 | 低楼层(共19层)  | 板塔结合,0人关注 / 3个月以前发布,63,"10,000元/平"
澄迈老城东汇森语林86平精装两房,东汇•森语林 -老城,2室2厅 | 86平米 | 南 | 其他 | 高楼层(共18层)  | 塔楼,0人关注 / 7个月以前发布,100,"11,628元/平"
